Transaction_ID,Date,customer_type,sku,product_name,category,quantity,unit_price,line_total,tx_total
1487,2024-01-20 16:49:29,Bulk,1,Chuckwagon Beans,Cowboy_Food,1,2.99,2.99,62.44
1487,2024-01-20 16:49:29,Bulk,6,Campfire Coffee,Cowboy_Food,1,7.99,7.99,62.44
1487,2024-01-20 16:49:29,Bulk,14,Work Gloves,Ranch_Supplies,1,6.99,6.99,62.44
1487,2024-01-20 16:49:29,Bulk,11,Lasso Rope,Ranch_Supplies,1,14.99,14.99,62.44
1487,2024-01-20 16:49:29,Bulk,29,Leather Wallet,Leather_Goods,1,24.99,24.99,62.44
1488,2024-01-20 15:30:42,Regular,4,Trail Beef Jerky,Cowboy_Food,1,5.99,5.99,18.98
1488,2024-01-20 15:30:42,Regular,15,Fence Wire (50ft),Ranch_Supplies,1,12.99,12.99,18.98
1489,2024-01-20 11:15:41,Bulk,29,Leather Wallet,Leather_Goods,1,24.99,24.99,44.97
1489,2024-01-20 11:15:41,Bulk,11,Lasso Rope,Ranch_Supplies,1,14.99,14.99,44.97
1489,2024-01-20 11:15:41,Bulk,9,Dried Apple Slices,Cowboy_Food,1,4.99,4.99,44.97
1490,2024-01-20 17:55:03,Casual,29,Leather Wallet,Leather_Goods,1,24.99,24.99,131.92
1490,2024-01-20 17:55:03,Casual,13,Saddle Oil,Ranch_Supplies,1,9.99,9.99,131.92
1490,2024-01-20 17:55:03,Casual,26,Rodeo Rope,Rodeo_Gear,1,18.99,18.99,131.92
1490,2024-01-20 17:55:03,Casual,12,Horse Feed Sack,Ranch_Supplies,1,19.99,19.99,131.92
1490,2024-01-20 17:55:03,Casual,14,Work Gloves,Ranch_Supplies,1,6.99,6.99,131.92
1490,2024-01-20 17:55:03,Casual,19,Cowboy Hat,Western_Apparel,1,34.99,34.99,131.92
1490,2024-01-20 17:55:03,Casual,6,Campfire Coffee,Cowboy_Food,2,7.99,15.98,131.92
1491,2024-01-20 10:56:50,Regular,2,Campfire Chili,Cowboy_Food,1,3.99,3.99,123.96
1491,2024-01-20 10:56:50,Regular,28,Leather Saddlebag,Leather_Goods,1,59.99,59.99,123.96
1491,2024-01-20 10:56:50,Regular,29,Leather Wallet,Leather_Goods,1,24.99,24.99,123.96
1491,2024-01-20 10:56:50,Regular,19,Cowboy Hat,Western_Apparel,1,34.99,34.99,123.96
1492,2024-01-20 18:26:41,Regular,14,Work Gloves,Ranch_Supplies,1,6.99,6.99,115.42
1492,2024-01-20 18:26:41,Regular,17,Stock Tank Float,Ranch_Supplies,1,8.49,8.49,115.42
1492,2024-01-20 18:26:41,Regular,27,Bull Rope Rosin,Rodeo_Gear,1,7.49,7.49,115.42
1492,2024-01-20 18:26:41,Regular,13,Saddle Oil,Ranch_Supplies,1,9.99,9.99,115.42
1492,2024-01-20 18:26:41,Regular,28,Leather Saddlebag,Leather_Goods,1,59.99,59.99,115.42
1492,2024-01-20 18:26:41,Regular,11,Lasso Rope,Ranch_Supplies,1,14.99,14.99,115.42
1492,2024-01-20 18:26:41,Regular,9,Dried Apple Slices,Cowboy_Food,1,4.99,4.99,115.42
1492,2024-01-20 18:26:41,Regular,8,Hardtack Biscuits,Cowboy_Food,1,2.49,2.49,115.42
1493,2024-01-20 14:49:13,Regular,7,Prairie Honey,Cowboy_Food,1,6.49,6.49,36.48
1493,2024-01-20 14:49:13,Regular,22,Flannel Shirt,Western_Apparel,1,29.99,29.99,36.48
1494,2024-01-20 18:09:12,Bulk,8,Hardtack Biscuits,Cowboy_Food,1,2.49,2.49,127.9
1494,2024-01-20 18:09:12,Bulk,11,Lasso Rope,Ranch_Supplies,2,14.99,29.98,127.9
1494,2024-01-20 18:09:12,Bulk,5,Cornbread Mix,Cowboy_Food,1,3.49,3.49,127.9
1494,2024-01-20 18:09:12,Bulk,22,Flannel Shirt,Western_Apparel,1,29.99,29.99,127.9
1494,2024-01-20 18:09:12,Bulk,13,Saddle Oil,Ranch_Supplies,1,9.99,9.99,127.9
1494,2024-01-20 18:09:12,Bulk,26,Rodeo Rope,Rodeo_Gear,2,18.99,37.98,127.9
1494,2024-01-20 18:09:12,Bulk,4,Trail Beef Jerky,Cowboy_Food,1,5.99,5.99,127.9
1494,2024-01-20 18:09:12,Bulk,6,Campfire Coffee,Cowboy_Food,1,7.99,7.99,127.9
1495,2024-01-20 17:51:57,Bulk,13,Saddle Oil,Ranch_Supplies,2,9.99,19.98,345.8
1495,2024-01-20 17:51:57,Bulk,25,Riding Spurs,Rodeo_Gear,2,22.99,45.98,345.8
1495,2024-01-20 17:51:57,Bulk,18,Branding Iron,Ranch_Supplies,1,24.99,24.99,345.8
1495,2024-01-20 17:51:57,Bulk,30,Leather Journal,Leather_Goods,1,14.99,14.99,345.8
1495,2024-01-20 17:51:57,Bulk,24,Denim Vest,Western_Apparel,2,39.99,79.98,345.8
1495,2024-01-20 17:51:57,Bulk,21,Red Bandana,Western_Apparel,1,4.99,4.99,345.8
1495,2024-01-20 17:51:57,Bulk,3,Smoky BBQ Sauce,Cowboy_Food,2,4.49,8.98,345.8
1495,2024-01-20 17:51:57,Bulk,8,Hardtack Biscuits,Cowboy_Food,1,2.49,2.49,345.8
1495,2024-01-20 17:51:57,Bulk,12,Horse Feed Sack,Ranch_Supplies,1,19.99,19.99,345.8
1495,2024-01-20 17:51:57,Bulk,9,Dried Apple Slices,Cowboy_Food,1,4.99,4.99,345.8
1495,2024-01-20 17:51:57,Bulk,5,Cornbread Mix,Cowboy_Food,1,3.49,3.49,345.8
1495,2024-01-20 17:51:57,Bulk,23,Leather Belt,Western_Apparel,2,19.99,39.98,345.8
1495,2024-01-20 17:51:57,Bulk,19,Cowboy Hat,Western_Apparel,1,34.99,34.99,345.8
1495,2024-01-20 17:51:57,Bulk,29,Leather Wallet,Leather_Goods,1,24.99,24.99,345.8
1495,2024-01-20 17:51:57,Bulk,11,Lasso Rope,Ranch_Supplies,1,14.99,14.99,345.8
1496,2024-01-20 14:21:15,Regular,24,Denim Vest,Western_Apparel,1,39.99,39.99,105.92
1496,2024-01-20 14:21:15,Regular,14,Work Gloves,Ranch_Supplies,2,6.99,13.98,105.92
1496,2024-01-20 14:21:15,Regular,2,Campfire Chili,Cowboy_Food,1,3.99,3.99,105.92
1496,2024-01-20 14:21:15,Regular,23,Leather Belt,Western_Apparel,2,19.99,39.98,105.92
1496,2024-01-20 14:21:15,Regular,21,Red Bandana,Western_Apparel,1,4.99,4.99,105.92
1496,2024-01-20 14:21:15,Regular,1,Chuckwagon Beans,Cowboy_Food,1,2.99,2.99,105.92
1497,2024-01-20 17:04:01,Regular,28,Leather Saddlebag,Leather_Goods,1,59.99,59.99,99.98
1497,2024-01-20 17:04:01,Regular,24,Denim Vest,Western_Apparel,1,39.99,39.99,99.98
1498,2024-01-20 10:43:01,Casual,5,Cornbread Mix,Cowboy_Food,1,3.49,3.49,35.46
1498,2024-01-20 10:43:01,Casual,3,Smoky BBQ Sauce,Cowboy_Food,1,4.49,4.49,35.46
1498,2024-01-20 10:43:01,Casual,8,Hardtack Biscuits,Cowboy_Food,1,2.49,2.49,35.46
1498,2024-01-20 10:43:01,Casual,18,Branding Iron,Ranch_Supplies,1,24.99,24.99,35.46
1499,2024-01-20 10:39:13,Regular,3,Smoky BBQ Sauce,Cowboy_Food,2,4.49,8.98,53.96
1499,2024-01-20 10:39:13,Regular,30,Leather Journal,Leather_Goods,1,14.99,14.99,53.96
1499,2024-01-20 10:39:13,Regular,22,Flannel Shirt,Western_Apparel,1,29.99,29.99,53.96
1500,2024-01-20 13:24:37,Regular,24,Denim Vest,Western_Apparel,1,39.99,39.99,83.95
1500,2024-01-20 13:24:37,Regular,1,Chuckwagon Beans,Cowboy_Food,1,2.99,2.99,83.95
1500,2024-01-20 13:24:37,Regular,15,Fence Wire (50ft),Ranch_Supplies,1,12.99,12.99,83.95
1500,2024-01-20 13:24:37,Regular,21,Red Bandana,Western_Apparel,1,4.99,4.99,83.95
1500,2024-01-20 13:24:37,Regular,25,Riding Spurs,Rodeo_Gear,1,22.99,22.99,83.95
1501,2024-01-20 16:02:27,Regular,6,Campfire Coffee,Cowboy_Food,1,7.99,7.99,108.46
1501,2024-01-20 16:02:27,Regular,3,Smoky BBQ Sauce,Cowboy_Food,1,4.49,4.49,108.46
1501,2024-01-20 16:02:27,Regular,20,Cowboy Boots,Western_Apparel,1,89.99,89.99,108.46
1501,2024-01-20 16:02:27,Regular,4,Trail Beef Jerky,Cowboy_Food,1,5.99,5.99,108.46
1502,2024-01-20 09:26:43,Bulk,29,Leather Wallet,Leather_Goods,1,24.99,24.99,107.43
1502,2024-01-20 09:26:43,Bulk,18,Branding Iron,Ranch_Supplies,1,24.99,24.99,107.43
1502,2024-01-20 09:26:43,Bulk,27,Bull Rope Rosin,Rodeo_Gear,1,7.49,7.49,107.43
1502,2024-01-20 09:26:43,Bulk,1,Chuckwagon Beans,Cowboy_Food,2,2.99,5.98,107.43
1502,2024-01-20 09:26:43,Bulk,2,Campfire Chili,Cowboy_Food,1,3.99,3.99,107.43
1502,2024-01-20 09:26:43,Bulk,24,Denim Vest,Western_Apparel,1,39.99,39.99,107.43
1503,2024-01-20 15:26:13,Tourist,28,Leather Saddlebag,Leather_Goods,1,59.99,59.99,84.45
1503,2024-01-20 15:26:13,Tourist,2,Campfire Chili,Cowboy_Food,1,3.99,3.99,84.45
1503,2024-01-20 15:26:13,Tourist,8,Hardtack Biscuits,Cowboy_Food,1,2.49,2.49,84.45
1503,2024-01-20 15:26:13,Tourist,13,Saddle Oil,Ranch_Supplies,1,9.99,9.99,84.45
1503,2024-01-20 15:26:13,Tourist,6,Campfire Coffee,Cowboy_Food,1,7.99,7.99,84.45
1504,2024-01-20 18:31:13,Bulk,2,Campfire Chili,Cowboy_Food,1,3.99,3.99,6.98
1504,2024-01-20 18:31:13,Bulk,1,Chuckwagon Beans,Cowboy_Food,1,2.99,2.99,6.98
1505,2024-01-20 17:26:24,Regular,24,Denim Vest,Western_Apparel,2,39.99,79.98,79.98
1506,2024-01-20 11:55:47,Casual,20,Cowboy Boots,Western_Apparel,1,89.99,89.99,120.96
1506,2024-01-20 11:55:47,Casual,1,Chuckwagon Beans,Cowboy_Food,1,2.99,2.99,120.96
1506,2024-01-20 11:55:47,Casual,23,Leather Belt,Western_Apparel,1,19.99,19.99,120.96
1506,2024-01-20 11:55:47,Casual,6,Campfire Coffee,Cowboy_Food,1,7.99,7.99,120.96
1507,2024-01-20 15:32:30,Regular,20,Cowboy Boots,Western_Apparel,1,89.99,89.99,109.98
1507,2024-01-20 15:32:30,Regular,23,Leather Belt,Western_Apparel,1,19.99,19.99,109.98
1508,2024-01-20 11:25:45,Tourist,2,Campfire Chili,Cowboy_Food,1,3.99,3.99,9.47
1508,2024-01-20 11:25:45,Tourist,1,Chuckwagon Beans,Cowboy_Food,1,2.99,2.99,9.47
1508,2024-01-20 11:25:45,Tourist,8,Hardtack Biscuits,Cowboy_Food,1,2.49,2.49,9.47
1509,2024-01-20 12:12:05,Regular,28,Leather Saddlebag,Leather_Goods,1,59.99,59.99,89.98
1509,2024-01-20 12:12:05,Regular,22,Flannel Shirt,Western_Apparel,1,29.99,29.99,89.98
1510,2024-01-20 17:55:24,Tourist,15,Fence Wire (50ft),Ranch_Supplies,1,12.99,12.99,68.45
1510,2024-01-20 17:55:24,Tourist,3,Smoky BBQ Sauce,Cowboy_Food,1,4.49,4.49,68.45
1510,2024-01-20 17:55:24,Tourist,12,Horse Feed Sack,Ranch_Supplies,1,19.99,19.99,68.45
1510,2024-01-20 17:55:24,Tourist,18,Branding Iron,Ranch_Supplies,1,24.99,24.99,68.45
1510,2024-01-20 17:55:24,Tourist,4,Trail Beef Jerky,Cowboy_Food,1,5.99,5.99,68.45
1511,2024-01-20 18:56:26,Casual,3,Smoky BBQ Sauce,Cowboy_Food,1,4.49,4.49,4.49
1512,2024-01-20 12:00:04,Casual,25,Riding Spurs,Rodeo_Gear,1,22.99,22.99,57.98
1512,2024-01-20 12:00:04,Casual,19,Cowboy Hat,Western_Apparel,1,34.99,34.99,57.98
1513,2024-01-20 11:45:18,Regular,1,Chuckwagon Beans,Cowboy_Food,1,2.99,2.99,14.47
1513,2024-01-20 11:45:18,Regular,3,Smoky BBQ Sauce,Cowboy_Food,1,4.49,4.49,14.47
1513,2024-01-20 11:45:18,Regular,14,Work Gloves,Ranch_Supplies,1,6.99,6.99,14.47
1514,2024-01-20 13:58:16,Casual,7,Prairie Honey,Cowboy_Food,1,6.49,6.49,34.46
1514,2024-01-20 13:58:16,Casual,14,Work Gloves,Ranch_Supplies,1,6.99,6.99,34.46
1514,2024-01-20 13:58:16,Casual,11,Lasso Rope,Ranch_Supplies,1,14.99,14.99,34.46
1514,2024-01-20 13:58:16,Casual,4,Trail Beef Jerky,Cowboy_Food,1,5.99,5.99,34.46
1515,2024-01-20 14:51:27,Casual,24,Denim Vest,Western_Apparel,1,39.99,39.99,88.96
1515,2024-01-20 14:51:27,Casual,2,Campfire Chili,Cowboy_Food,1,3.99,3.99,88.96
1515,2024-01-20 14:51:27,Casual,30,Leather Journal,Leather_Goods,1,14.99,14.99,88.96
1515,2024-01-20 14:51:27,Casual,22,Flannel Shirt,Western_Apparel,1,29.99,29.99,88.96
1516,2024-01-20 10:43:09,Regular,1,Chuckwagon Beans,Cowboy_Food,1,2.99,2.99,34.95
1516,2024-01-20 10:43:09,Regular,26,Rodeo Rope,Rodeo_Gear,1,18.99,18.99,34.95
1516,2024-01-20 10:43:09,Regular,3,Smoky BBQ Sauce,Cowboy_Food,1,4.49,4.49,34.95
1516,2024-01-20 10:43:09,Regular,21,Red Bandana,Western_Apparel,1,4.99,4.99,34.95
1516,2024-01-20 10:43:09,Regular,5,Cornbread Mix,Cowboy_Food,1,3.49,3.49,34.95
1517,2024-01-20 11:14:16,Regular,23,Leather Belt,Western_Apparel,1,19.99,19.99,298.91
1517,2024-01-20 11:14:16,Regular,9,Dried Apple Slices,Cowboy_Food,1,4.99,4.99,298.91
1517,2024-01-20 11:14:16,Regular,2,Campfire Chili,Cowboy_Food,1,3.99,3.99,298.91
1517,2024-01-20 11:14:16,Regular,29,Leather Wallet,Leather_Goods,2,24.99,49.98,298.91
1517,2024-01-20 11:14:16,Regular,19,Cowboy Hat,Western_Apparel,2,34.99,69.98,298.91
1517,2024-01-20 11:14:16,Regular,20,Cowboy Boots,Western_Apparel,1,89.99,89.99,298.91
1517,2024-01-20 11:14:16,Regular,28,Leather Saddlebag,Leather_Goods,1,59.99,59.99,298.91
1518,2024-01-20 14:37:57,Bulk,24,Denim Vest,Western_Apparel,1,39.99,39.99,115.45
1518,2024-01-20 14:37:57,Bulk,7,Prairie Honey,Cowboy_Food,1,6.49,6.49,115.45
1518,2024-01-20 14:37:57,Bulk,22,Flannel Shirt,Western_Apparel,1,29.99,29.99,115.45
1518,2024-01-20 14:37:57,Bulk,2,Campfire Chili,Cowboy_Food,1,3.99,3.99,115.45
1518,2024-01-20 14:37:57,Bulk,19,Cowboy Hat,Western_Apparel,1,34.99,34.99,115.45
1519,2024-01-20 11:57:08,Tourist,9,Dried Apple Slices,Cowboy_Food,1,4.99,4.99,107.9
1519,2024-01-20 11:57:08,Tourist,6,Campfire Coffee,Cowboy_Food,2,7.99,15.98,107.9
1519,2024-01-20 11:57:08,Tourist,12,Horse Feed Sack,Ranch_Supplies,1,19.99,19.99,107.9
1519,2024-01-20 11:57:08,Tourist,3,Smoky BBQ Sauce,Cowboy_Food,1,4.49,4.49,107.9
1519,2024-01-20 11:57:08,Tourist,27,Bull Rope Rosin,Rodeo_Gear,1,7.49,7.49,107.9
1519,2024-01-20 11:57:08,Tourist,2,Campfire Chili,Cowboy_Food,1,3.99,3.99,107.9
1519,2024-01-20 11:57:08,Tourist,25,Riding Spurs,Rodeo_Gear,2,22.99,45.98,107.9
1519,2024-01-20 11:57:08,Tourist,21,Red Bandana,Western_Apparel,1,4.99,4.99,107.9
1520,2024-01-20 17:21:49,Casual,26,Rodeo Rope,Rodeo_Gear,2,18.99,37.98,132.96
1520,2024-01-20 17:21:49,Casual,9,Dried Apple Slices,Cowboy_Food,1,4.99,4.99,132.96
1520,2024-01-20 17:21:49,Casual,20,Cowboy Boots,Western_Apparel,1,89.99,89.99,132.96
1521,2024-01-20 16:48:32,Regular,18,Branding Iron,Ranch_Supplies,1,24.99,24.99,123.41
1521,2024-01-20 16:48:32,Regular,26,Rodeo Rope,Rodeo_Gear,1,18.99,18.99,123.41
1521,2024-01-20 16:48:32,Regular,3,Smoky BBQ Sauce,Cowboy_Food,1,4.49,4.49,123.41
1521,2024-01-20 16:48:32,Regular,4,Trail Beef Jerky,Cowboy_Food,1,5.99,5.99,123.41
1521,2024-01-20 16:48:32,Regular,13,Saddle Oil,Ranch_Supplies,1,9.99,9.99,123.41
1521,2024-01-20 16:48:32,Regular,8,Hardtack Biscuits,Cowboy_Food,1,2.49,2.49,123.41
1521,2024-01-20 16:48:32,Regular,7,Prairie Honey,Cowboy_Food,1,6.49,6.49,123.41
1521,2024-01-20 16:48:32,Regular,19,Cowboy Hat,Western_Apparel,1,34.99,34.99,123.41
1521,2024-01-20 16:48:32,Regular,11,Lasso Rope,Ranch_Supplies,1,14.99,14.99,123.41
1522,2024-01-20 15:35:04,Bulk,15,Fence Wire (50ft),Ranch_Supplies,1,12.99,12.99,123.93
1522,2024-01-20 15:35:04,Bulk,19,Cowboy Hat,Western_Apparel,1,34.99,34.99,123.93
1522,2024-01-20 15:35:04,Bulk,3,Smoky BBQ Sauce,Cowboy_Food,1,4.49,4.49,123.93
1522,2024-01-20 15:35:04,Bulk,24,Denim Vest,Western_Apparel,1,39.99,39.99,123.93
1522,2024-01-20 15:35:04,Bulk,7,Prairie Honey,Cowboy_Food,1,6.49,6.49,123.93
1522,2024-01-20 15:35:04,Bulk,26,Rodeo Rope,Rodeo_Gear,1,18.99,18.99,123.93
1522,2024-01-20 15:35:04,Bulk,16,Hay Bale Twine,Ranch_Supplies,1,5.99,5.99,123.93
1523,2024-01-20 14:42:24,Regular,12,Horse Feed Sack,Ranch_Supplies,1,19.99,19.99,172.95
1523,2024-01-20 14:42:24,Regular,15,Fence Wire (50ft),Ranch_Supplies,1,12.99,12.99,172.95
1523,2024-01-20 14:42:24,Regular,20,Cowboy Boots,Western_Apparel,1,89.99,89.99,172.95
1523,2024-01-20 14:42:24,Regular,19,Cowboy Hat,Western_Apparel,1,34.99,34.99,172.95
1523,2024-01-20 14:42:24,Regular,11,Lasso Rope,Ranch_Supplies,1,14.99,14.99,172.95
1524,2024-01-20 17:15:30,Regular,26,Rodeo Rope,Rodeo_Gear,2,18.99,37.98,84.94
1524,2024-01-20 17:15:30,Regular,6,Campfire Coffee,Cowboy_Food,1,7.99,7.99,84.94
1524,2024-01-20 17:15:30,Regular,22,Flannel Shirt,Western_Apparel,1,29.99,29.99,84.94
1524,2024-01-20 17:15:30,Regular,4,Trail Beef Jerky,Cowboy_Food,1,5.99,5.99,84.94
1524,2024-01-20 17:15:30,Regular,1,Chuckwagon Beans,Cowboy_Food,1,2.99,2.99,84.94
1525,2024-01-20 11:23:16,Casual,15,Fence Wire (50ft),Ranch_Supplies,1,12.99,12.99,32.98
1525,2024-01-20 11:23:16,Casual,23,Leather Belt,Western_Apparel,1,19.99,19.99,32.98
1526,2024-01-20 17:38:16,Bulk,25,Riding Spurs,Rodeo_Gear,1,22.99,22.99,140.46
1526,2024-01-20 17:38:16,Bulk,27,Bull Rope Rosin,Rodeo_Gear,1,7.49,7.49,140.46
1526,2024-01-20 17:38:16,Bulk,20,Cowboy Boots,Western_Apparel,1,89.99,89.99,140.46
1526,2024-01-20 17:38:16,Bulk,12,Horse Feed Sack,Ranch_Supplies,1,19.99,19.99,140.46
1527,2024-01-20 10:15:42,Casual,11,Lasso Rope,Ranch_Supplies,1,14.99,14.99,18.98
1527,2024-01-20 10:15:42,Casual,2,Campfire Chili,Cowboy_Food,1,3.99,3.99,18.98
1528,2024-01-20 17:56:01,Bulk,10,Smoked Sausage Links,Cowboy_Food,1,8.99,8.99,61.92
1528,2024-01-20 17:56:01,Bulk,1,Chuckwagon Beans,Cowboy_Food,2,2.99,5.98,61.92
1528,2024-01-20 17:56:01,Bulk,14,Work Gloves,Ranch_Supplies,1,6.99,6.99,61.92
1528,2024-01-20 17:56:01,Bulk,4,Trail Beef Jerky,Cowboy_Food,1,5.99,5.99,61.92
1528,2024-01-20 17:56:01,Bulk,25,Riding Spurs,Rodeo_Gear,1,22.99,22.99,61.92
1528,2024-01-20 17:56:01,Bulk,3,Smoky BBQ Sauce,Cowboy_Food,1,4.49,4.49,61.92
1528,2024-01-20 17:56:01,Bulk,7,Prairie Honey,Cowboy_Food,1,6.49,6.49,61.92
1529,2024-01-20 11:10:55,Regular,26,Rodeo Rope,Rodeo_Gear,1,18.99,18.99,24.98
1529,2024-01-20 11:10:55,Regular,4,Trail Beef Jerky,Cowboy_Food,1,5.99,5.99,24.98
1530,2024-01-20 17:08:19,Casual,4,Trail Beef Jerky,Cowboy_Food,1,5.99,5.99,5.99
1531,2024-01-20 09:42:22,Regular,19,Cowboy Hat,Western_Apparel,1,34.99,34.99,66.96
1531,2024-01-20 09:42:22,Regular,13,Saddle Oil,Ranch_Supplies,1,9.99,9.99,66.96
1531,2024-01-20 09:42:22,Regular,11,Lasso Rope,Ranch_Supplies,1,14.99,14.99,66.96
1531,2024-01-20 09:42:22,Regular,14,Work Gloves,Ranch_Supplies,1,6.99,6.99,66.96
1532,2024-01-20 17:09:07,Tourist,17,Stock Tank Float,Ranch_Supplies,1,8.49,8.49,136.45
1532,2024-01-20 17:09:07,Tourist,21,Red Bandana,Western_Apparel,1,4.99,4.99,136.45
1532,2024-01-20 17:09:07,Tourist,22,Flannel Shirt,Western_Apparel,1,29.99,29.99,136.45
1532,2024-01-20 17:09:07,Tourist,20,Cowboy Boots,Western_Apparel,1,89.99,89.99,136.45
1532,2024-01-20 17:09:07,Tourist,1,Chuckwagon Beans,Cowboy_Food,1,2.99,2.99,136.45
1533,2024-01-21 18:44:27,Regular,26,Rodeo Rope,Rodeo_Gear,1,18.99,18.99,18.99
1534,2024-01-21 16:52:29,Regular,11,Lasso Rope,Ranch_Supplies,1,14.99,14.99,50.97
1534,2024-01-21 16:52:29,Regular,4,Trail Beef Jerky,Cowboy_Food,1,5.99,5.99,50.97
1534,2024-01-21 16:52:29,Regular,22,Flannel Shirt,Western_Apparel,1,29.99,29.99,50.97
1535,2024-01-21 14:41:10,Tourist,14,Work Gloves,Ranch_Supplies,1,6.99,6.99,79.94
1535,2024-01-21 14:41:10,Tourist,4,Trail Beef Jerky,Cowboy_Food,1,5.99,5.99,79.94
1535,2024-01-21 14:41:10,Tourist,15,Fence Wire (50ft),Ranch_Supplies,1,12.99,12.99,79.94
1535,2024-01-21 14:41:10,Tourist,26,Rodeo Rope,Rodeo_Gear,1,18.99,18.99,79.94
1535,2024-01-21 14:41:10,Tourist,13,Saddle Oil,Ranch_Supplies,1,9.99,9.99,79.94
1535,2024-01-21 14:41:10,Tourist,29,Leather Wallet,Leather_Goods,1,24.99,24.99,79.94
1536,2024-01-21 16:23:25,Bulk,14,Work Gloves,Ranch_Supplies,1,6.99,6.99,34.95
1536,2024-01-21 16:23:25,Bulk,15,Fence Wire (50ft),Ranch_Supplies,1,12.99,12.99,34.95
1536,2024-01-21 16:23:25,Bulk,2,Campfire Chili,Cowboy_Food,1,3.99,3.99,34.95
1536,2024-01-21 16:23:25,Bulk,5,Cornbread Mix,Cowboy_Food,1,3.49,3.49,34.95
1536,2024-01-21 16:23:25,Bulk,27,Bull Rope Rosin,Rodeo_Gear,1,7.49,7.49,34.95
1537,2024-01-21 16:04:32,Bulk,7,Prairie Honey,Cowboy_Food,1,6.49,6.49,173.93
1537,2024-01-21 16:04:32,Bulk,19,Cowboy Hat,Western_Apparel,1,34.99,34.99,173.93
1537,2024-01-21 16:04:32,Bulk,30,Leather Journal,Leather_Goods,1,14.99,14.99,173.93
1537,2024-01-21 16:04:32,Bulk,2,Campfire Chili,Cowboy_Food,1,3.99,3.99,173.93
1537,2024-01-21 16:04:32,Bulk,11,Lasso Rope,Ranch_Supplies,1,14.99,14.99,173.93
1537,2024-01-21 16:04:32,Bulk,20,Cowboy Boots,Western_Apparel,1,89.99,89.99,173.93
1537,2024-01-21 16:04:32,Bulk,17,Stock Tank Float,Ranch_Supplies,1,8.49,8.49,173.93
1538,2024-01-21 13:04:07,Casual,21,Red Bandana,Western_Apparel,1,4.99,4.99,17.97
1538,2024-01-21 13:04:07,Casual,4,Trail Beef Jerky,Cowboy_Food,1,5.99,5.99,17.97
1538,2024-01-21 13:04:07,Casual,14,Work Gloves,Ranch_Supplies,1,6.99,6.99,17.97
1539,2024-01-21 15:34:38,Bulk,22,Flannel Shirt,Western_Apparel,1,29.99,29.99,57.47
1539,2024-01-21 15:34:38,Bulk,3,Smoky BBQ Sauce,Cowboy_Food,1,4.49,4.49,57.47
1539,2024-01-21 15:34:38,Bulk,25,Riding Spurs,Rodeo_Gear,1,22.99,22.99,57.47
1540,2024-01-21 11:41:36,Regular,1,Chuckwagon Beans,Cowboy_Food,1,2.99,2.99,29.46
1540,2024-01-21 11:41:36,Regular,7,Prairie Honey,Cowboy_Food,1,6.49,6.49,29.46
1540,2024-01-21 11:41:36,Regular,15,Fence Wire (50ft),Ranch_Supplies,1,12.99,12.99,29.46
1540,2024-01-21 11:41:36,Regular,14,Work Gloves,Ranch_Supplies,1,6.99,6.99,29.46
1541,2024-01-21 10:42:50,Bulk,13,Saddle Oil,Ranch_Supplies,1,9.99,9.99,117.41
1541,2024-01-21 10:42:50,Bulk,6,Campfire Coffee,Cowboy_Food,1,7.99,7.99,117.41
1541,2024-01-21 10:42:50,Bulk,16,Hay Bale Twine,Ranch_Supplies,1,5.99,5.99,117.41
1541,2024-01-21 10:42:50,Bulk,10,Smoked Sausage Links,Cowboy_Food,1,8.99,8.99,117.41
1541,2024-01-21 10:42:50,Bulk,26,Rodeo Rope,Rodeo_Gear,1,18.99,18.99,117.41
1541,2024-01-21 10:42:50,Bulk,15,Fence Wire (50ft),Ranch_Supplies,1,12.99,12.99,117.41
1541,2024-01-21 10:42:50,Bulk,11,Lasso Rope,Ranch_Supplies,1,14.99,14.99,117.41
1541,2024-01-21 10:42:50,Bulk,22,Flannel Shirt,Western_Apparel,1,29.99,29.99,117.41
1541,2024-01-21 10:42:50,Bulk,27,Bull Rope Rosin,Rodeo_Gear,1,7.49,7.49,117.41
1542,2024-01-21 16:42:03,Regular,7,Prairie Honey,Cowboy_Food,1,6.49,6.49,236.42
1542,2024-01-21 16:42:03,Regular,1,Chuckwagon Beans,Cowboy_Food,1,2.99,2.99,236.42
1542,2024-01-21 16:42:03,Regular,14,Work Gloves,Ranch_Supplies,1,6.99,6.99,236.42
1542,2024-01-21 16:42:03,Regular,10,Smoked Sausage Links,Cowboy_Food,1,8.99,8.99,236.42
1542,2024-01-21 16:42:03,Regular,20,Cowboy Boots,Western_Apparel,2,89.99,179.98,236.42
1542,2024-01-21 16:42:03,Regular,18,Branding Iron,Ranch_Supplies,1,24.99,24.99,236.42
1542,2024-01-21 16:42:03,Regular,4,Trail Beef Jerky,Cowboy_Food,1,5.99,5.99,236.42
1543,2024-01-21 13:58:13,Bulk,10,Smoked Sausage Links,Cowboy_Food,1,8.99,8.99,53.96
1543,2024-01-21 13:58:13,Bulk,11,Lasso Rope,Ranch_Supplies,1,14.99,14.99,53.96
1543,2024-01-21 13:58:13,Bulk,21,Red Bandana,Western_Apparel,1,4.99,4.99,53.96
1543,2024-01-21 13:58:13,Bulk,18,Branding Iron,Ranch_Supplies,1,24.99,24.99,53.96
